-0.259	0.354	0.509	96.107	101.637	102.204	0.000
-0.283	0.344	0.495	95.974	101.537	102.104	0.000
-0.309	0.330	0.492	95.841	101.436	102.104	0.000
-0.345	0.319	0.451	95.841	101.369	101.970	0.000
-0.396	0.308	0.440	95.708	101.235	101.903	0.000
-0.444	0.297	0.416	95.708	101.201	101.735	0.000
-0.467	0.280	0.389	95.642	101.101	101.735	0.000
-0.503	0.269	0.372	95.576	101.034	101.668	0.000
-0.545	0.269	0.362	95.476	100.866	101.568	0.000
-0.578	0.248	0.351	95.376	100.766	101.401	0.000
-0.619	0.237	0.348	95.343	100.632	101.200	0.000
-0.646	0.212	0.331	95.210	100.598	101.200	0.000
-0.682	0.205	0.334	95.210	100.531	100.999	0.000
-0.718	0.198	0.320	95.210	100.464	100.965	0.000
-0.747	0.180	0.317	95.210	100.330	100.798	0.000
-0.765	0.162	0.300	95.210	100.196	100.798	0.000
-0.780	0.155	0.290	95.177	100.196	100.564	0.000
-0.804	0.137	0.279	95.177	100.062	100.497	0.000
-0.834	0.126	0.266	95.210	99.962	100.530	0.000
-0.873	0.112	0.235	95.077	99.861	100.463	0.000
-0.882	0.091	0.214	95.143	99.828	100.296	0.000
-0.908	0.076	0.184	95.044	99.727	100.396	0.000
-0.932	0.066	0.160	95.143	99.727	100.162	0.000
-0.962	0.055	0.132	95.077	99.660	100.128	0.000
-0.998	0.048	0.119	95.077	99.526	100.128	0.000
-1.025	0.030	0.105	95.110	99.492	99.994	0.000
-1.057	0.012	0.088	95.210	99.358	99.994	0.000
-1.081	-0.009	0.084	95.110	99.358	99.794	0.000
-1.093	-0.023	0.074	95.177	99.224	99.861	0.000
-1.102	-0.048	0.071	95.210	99.090	99.727	0.000
-1.111	-0.052	0.078	95.210	99.090	99.626	0.000
-1.096	-0.073	0.067	95.210	99.057	99.526	0.000
-1.111	-0.091	0.054	95.210	98.889	99.492	0.000
-1.111	-0.105	0.033	95.243	98.956	99.425	0.000
-1.126	-0.123	0.009	95.276	98.755	99.358	0.000
-1.138	-0.134	-0.018	95.343	98.688	99.191	0.000
-1.144	-0.152	-0.053	95.476	98.655	99.124	0.000
-1.171	-0.159	-0.087	95.443	98.621	98.923	0.000
-1.215	-0.162	-0.104	95.609	98.521	98.957	0.000
-1.251	-0.162	-0.118	95.642	98.454	98.923	0.000
-1.284	-0.166	-0.124	95.708	98.420	98.856	0.000
-1.320	-0.173	-0.128	95.642	98.219	98.756	0.000
-1.344	-0.187	-0.131	95.675	98.152	98.722	0.000
-1.370	-0.202	-0.135	95.708	98.085	98.722	0.000
-1.385	-0.205	-0.135	95.708	98.085	98.522	0.000
-1.409	-0.216	-0.135	95.708	97.951	98.488	0.000
-1.394	-0.227	-0.131	95.708	97.951	98.488	0.000
-1.391	-0.259	-0.141	95.708	97.817	98.522	0.000
-1.382	-0.266	-0.148	95.708	97.850	98.455	0.000
-1.391	-0.276	-0.155	95.742	97.649	98.354	0.000
-1.403	-0.298	-0.172	95.708	97.582	98.388	5.000
-1.406	-0.312	-0.196	95.775	97.582	98.254	0.000
-1.412	-0.330	-0.213	95.775	97.582	98.287	0.000
-1.430	-0.344	-0.237	95.742	97.549	98.120	0.000
-1.448	-0.366	-0.258	95.775	97.482	98.086	0.000
-1.472	-0.369	-0.275	95.808	97.482	97.919	0.000
-1.481	-0.387	-0.285	95.775	97.381	97.952	0.000
-1.484	-0.394	-0.292	95.775	97.247	97.919	0.000
-1.510	-0.415	-0.299	95.775	97.180	97.952	0.000
-1.534	-0.412	-0.292	95.841	97.180	97.819	0.000
-1.552	-0.433	-0.292	95.908	97.080	97.651	0.000
-1.552	-0.423	-0.299	96.008	97.013	97.584	0.000
-1.528	-0.426	-0.289	96.008	97.080	97.450	0.000
-1.519	-0.426	-0.299	96.041	96.979	97.484	0.000
-1.507	-0.408	-0.302	96.074	97.013	97.417	0.000
-1.507	-0.423	-0.302	96.107	96.912	97.417	0.000
-1.493	-0.423	-0.323	96.174	96.912	97.383	0.000
-1.481	-0.448	-0.343	96.207	96.745	97.316	0.000
-1.466	-0.451	-0.367	96.240	96.745	97.283	0.000
-1.463	-0.472	-0.391	96.240	96.711	97.249	0.000
-1.460	-0.483	-0.419	96.340	96.678	97.216	0.000
-1.466	-0.480	-0.429	96.406	96.678	97.116	0.000
-1.469	-0.497	-0.422	96.440	96.644	97.216	0.000
-1.481	-0.494	-0.419	96.606	96.678	97.082	0.000
-1.478	-0.505	-0.402	96.672	96.544	97.149	0.000
-1.475	-0.497	-0.388	96.672	96.544	97.182	0.000
-1.463	-0.508	-0.384	96.705	96.611	97.082	0.000
-1.430	-0.505	-0.395	96.838	96.544	97.116	0.000
-1.409	-0.515	-0.391	96.938	96.577	97.116	0.000
-1.376	-0.515	-0.408	97.171	96.544	96.982	0.000
-1.361	-0.526	-0.429	97.204	96.544	97.049	0.000
-1.352	-0.530	-0.446	97.204	96.577	96.948	0.000
-1.352	-0.537	-0.460	97.370	96.544	96.948	0.000
-1.358	-0.537	-0.484	97.470	96.577	96.948	0.000
-1.370	-0.547	-0.491	97.702	96.577	96.915	0.000
-1.376	-0.551	-0.508	97.736	96.510	96.915	0.000
-1.379	-0.547	-0.508	97.736	96.577	96.881	0.000
-1.385	-0.554	-0.518	97.902	96.510	96.915	0.000
-1.385	-0.569	-0.508	98.201	96.544	96.915	0.000
-1.385	-0.565	-0.504	98.201	96.544	96.915	0.000
-1.376	-0.572	-0.494	98.201	96.611	96.881	0.000
-1.358	-0.579	-0.487	98.267	96.577	96.915	0.000
-1.335	-0.594	-0.477	98.367	96.544	96.915	0.000
-1.305	-0.576	-0.473	98.600	96.577	96.948	0.000
-1.269	-0.590	-0.477	98.699	96.510	96.982	0.000
-1.239	-0.587	-0.480	98.699	96.611	97.049	0.000
-1.230	-0.587	-0.480	98.699	96.577	97.015	0.000
-1.209	-0.587	-0.491	98.699	96.644	97.149	0.000
-1.197	-0.597	-0.501	98.733	96.678	97.149	0.000
-1.195	-0.594	-0.518	98.899	96.678	97.116	0.000
-1.206	-0.594	-0.525	99.032	96.711	97.182	0.000
-1.209	-0.594	-0.552	99.098	96.678	97.149	0.000
-1.197	-0.590	-0.562	99.098	96.678	97.116	0.000
-1.200	-0.597	-0.579	99.165	96.711	97.249	0.000
-1.183	-0.587	-0.583	99.198	96.812	97.149	0.000
-1.171	-0.597	-0.573	99.198	96.711	97.182	0.000
-1.162	-0.590	-0.556	99.198	96.711	97.116	0.000
-1.162	-0.597	-0.538	99.198	96.678	97.149	0.000
-1.132	-0.597	-0.521	99.198	96.778	97.082	0.000
-1.120	-0.597	-0.508	99.231	96.644	97.182	0.000
-1.081	-0.604	-0.511	99.231	96.745	97.049	0.000
-1.051	-0.594	-0.525	99.298	96.644	97.116	0.000
-1.007	-0.579	-0.535	99.397	96.778	97.182	0.000
-0.974	-0.565	-0.552	99.231	96.711	97.049	0.000
-0.968	-0.572	-0.573	99.331	96.778	97.182	0.000
-0.959	-0.569	-0.583	99.364	96.745	96.982	0.000
-0.980	-0.569	-0.583	99.430	96.812	97.149	0.000
-0.998	-0.569	-0.576	99.464	96.812	97.149	0.000
-0.998	-0.565	-0.576	99.497	96.812	97.182	0.000
-1.007	-0.569	-0.552	99.497	96.812	97.149	0.000
-1.022	-0.558	-0.545	99.563	96.879	97.216	0.000
-1.031	-0.558	-0.518	99.563	96.912	97.182	0.000
-1.031	-0.551	-0.497	99.597	96.879	97.283	0.000
-1.013	-0.551	-0.480	99.563	97.013	97.283	0.000
-0.989	-0.540	-0.467	99.597	96.879	97.316	0.000
-0.965	-0.533	-0.463	99.663	96.979	97.350	0.000
-0.938	-0.530	-0.463	99.696	96.979	97.350	0.000
-0.911	-0.526	-0.456	99.696	96.979	97.350	0.000
-0.882	-0.522	-0.460	99.696	97.013	97.417	0.000
-0.846	-0.526	-0.456	99.730	96.912	97.417	0.000
-0.819	-0.526	-0.463	99.730	97.013	97.316	0.000
-0.813	-0.522	-0.460	99.763	97.046	97.417	0.000
-0.798	-0.519	-0.449	99.796	97.046	97.383	0.000
-0.765	-0.508	-0.456	99.862	97.113	97.383	0.000
-0.742	-0.497	-0.449	99.995	97.080	97.417	0.000
-0.727	-0.497	-0.443	100.128	97.080	97.417	0.000
-0.709	-0.472	-0.429	100.195	97.080	97.450	0.000
-0.679	-0.472	-0.422	100.162	97.180	97.417	0.000
-0.649	-0.465	-0.405	100.195	97.080	97.417	0.000
-0.613	-0.451	-0.405	100.195	97.247	97.383	0.000
-0.590	-0.440	-0.395	100.228	97.214	97.417	0.000
-0.566	-0.437	-0.381	100.261	97.247	97.417	0.000
-0.572	-0.419	-0.384	100.261	97.348	97.450	0.000
-0.554	-0.408	-0.388	100.361	97.281	97.450	0.000
-0.545	-0.383	-0.388	100.427	97.314	97.450	0.000
-0.536	-0.387	-0.405	100.427	97.348	97.618	0.000
-0.542	-0.383	-0.412	100.394	97.348	97.551	0.000
-0.545	-0.380	-0.412	100.427	97.314	97.584	0.000
-0.527	-0.373	-0.405	100.394	97.381	97.618	0.000
-0.527	-0.376	-0.391	100.361	97.348	97.685	0.000
-0.527	-0.373	-0.388	100.361	97.348	97.651	0.000
-0.530	-0.366	-0.374	100.427	97.314	97.651	0.000
-0.530	-0.373	-0.350	100.494	97.314	97.819	0.000
-0.509	-0.362	-0.343	100.427	97.381	97.618	0.000
-0.500	-0.358	-0.316	100.361	97.281	97.752	0.000
-0.482	-0.355	-0.309	100.394	97.314	97.584	0.000
-0.464	-0.351	-0.299	100.427	97.314	97.584	0.000
-0.449	-0.348	-0.309	100.361	97.214	97.551	0.000
-0.435	-0.330	-0.295	100.494	97.147	97.517	0.000
-0.399	-0.323	-0.309	100.361	97.180	97.551	0.000
-0.390	-0.312	-0.309	100.361	97.113	97.417	0.000
-0.360	-0.305	-0.323	100.328	97.147	97.450	0.000
-0.363	-0.287	-0.330	100.328	97.080	97.417	0.000
-0.339	-0.269	-0.319	100.294	97.180	97.450	0.000
-0.330	-0.259	-0.306	100.261	97.080	97.417	0.000
-0.333	-0.251	-0.302	100.162	97.113	97.417	0.000
-0.333	-0.244	-0.295	100.228	97.046	97.383	0.000
-0.342	-0.227	-0.272	100.162	97.080	97.417	0.000
-0.348	-0.212	-0.265	100.162	97.046	97.383	0.000
-0.324	-0.205	-0.254	100.095	97.013	97.417	0.000
-0.312	-0.209	-0.248	100.062	97.080	97.383	0.000
-0.289	-0.198	-0.230	100.095	97.013	97.383	0.000
-0.283	-0.194	-0.220	99.962	97.013	97.350	0.000
-0.283	-0.191	-0.213	99.896	97.013	97.350	0.000
-0.271	-0.180	-0.196	99.796	97.080	97.383	0.000
-0.259	-0.184	-0.200	99.763	96.946	97.283	0.000
-0.244	-0.173	-0.193	99.730	97.046	97.350	0.000
-0.238	-0.173	-0.193	99.696	96.912	97.216	0.000
-0.241	-0.152	-0.196	99.696	96.979	97.249	0.000
-0.229	-0.145	-0.203	99.696	96.912	97.116	0.000
-0.214	-0.130	-0.200	99.696	96.845	97.049	0.000
-0.199	-0.112	-0.193	99.696	97.013	97.049	0.000
-0.187	-0.109	-0.179	99.696	96.879	96.982	0.000
-0.181	-0.088	-0.148	99.696	97.013	96.948	0.000
-0.175	-0.084	-0.128	99.696	96.845	97.015	0.000
-0.166	-0.070	-0.087	99.696	96.979	96.948	0.000
-0.169	-0.066	-0.076	99.696	96.812	96.948	0.000
-0.163	-0.052	-0.063	99.730	96.979	96.915	0.000
-0.146	-0.038	-0.042	99.696	96.879	96.881	0.000
-0.119	-0.023	-0.042	99.696	96.879	96.915	0.000
-0.095	-0.016	-0.046	99.696	96.845	96.848	0.000
-0.068	-0.009	-0.059	99.663	96.812	96.915	0.000
-0.062	-0.006	-0.066	99.663	96.879	96.915	0.000
-0.059	-0.006	-0.080	99.630	96.778	96.948	0.000
-0.053	0.002	-0.070	99.597	96.812	96.881	0.000
-0.056	0.009	-0.066	99.530	96.711	96.948	0.000
-0.053	0.030	-0.049	99.464	96.812	96.948	0.000
-0.056	0.044	-0.029	99.497	96.678	96.948	0.000
-0.053	0.044	-0.001	99.430	96.711	96.948	0.000
-0.047	0.048	0.023	99.331	96.711	96.915	0.000
-0.035	0.059	0.043	99.231	96.711	96.982	0.000
-0.011	0.073	0.060	99.231	96.711	96.848	0.000
0.012	0.084	0.074	99.231	96.611	96.814	0.000
0.027	0.098	0.071	99.231	96.577	96.747	0.000
0.045	0.098	0.078	99.198	96.510	96.781	0.000
0.063	0.123	0.067	99.198	96.510	96.580	0.000
0.087	0.123	0.071	99.198	96.476	96.613	0.000
0.111	0.126	0.074	99.198	96.443	96.546	0.000
0.120	0.123	0.078	99.165	96.342	96.446	0.000
0.138	0.123	0.078	99.165	96.476	96.446	0.000
0.144	0.130	0.084	99.098	96.309	96.413	0.000
0.150	0.137	0.084	99.098	96.342	96.446	0.000
0.150	0.141	0.091	98.998	96.309	96.379	0.000
0.150	0.151	0.101	98.899	96.175	96.413	0.000
0.147	0.158	0.112	98.932	96.108	96.413	0.000
0.153	0.155	0.125	98.799	96.108	96.413	0.000
0.161	0.169	0.132	98.699	96.108	96.312	0.000
0.167	0.180	0.153	98.666	96.175	96.312	0.000
0.179	0.180	0.149	98.666	96.041	96.312	0.000
0.182	0.198	0.153	98.699	96.108	96.145	0.000
0.197	0.208	0.156	98.600	96.108	96.279	0.000
0.215	0.215	0.160	98.500	96.074	96.245	0.000
0.224	0.212	0.139	98.433	95.974	96.346	0.000
0.242	0.244	0.139	98.301	96.041	96.212	0.000
0.227	0.237	0.139	98.267	96.007	96.111	0.000
0.230	0.240	0.139	98.201	95.940	96.178	0.000
0.227	0.248	0.143	98.201	95.907	96.011	0.000
0.233	0.255	0.160	98.201	95.873	95.977	0.000
0.230	0.262	0.177	98.201	95.773	95.910	0.000
0.230	0.258	0.201	98.201	95.806	95.944	0.000
0.236	0.255	0.225	98.201	95.706	95.910	0.000
0.251	0.262	0.242	98.201	95.773	95.810	0.000
0.257	0.280	0.249	98.201	95.672	95.910	0.000
0.275	0.283	0.262	98.134	95.639	95.810	0.000
0.287	0.297	0.252	98.035	95.672	95.843	0.000
0.304	0.312	0.252	98.001	95.639	95.676	0.000
0.325	0.326	0.249	97.902	95.773	95.743	0.000
0.337	0.340	0.238	97.869	95.605	95.810	0.000
0.355	0.362	0.235	97.769	95.672	95.676	0.000
0.352	0.365	0.228	97.736	95.572	95.743	0.000
0.349	0.365	0.228	97.702	95.639	95.743	0.000
0.352	0.372	0.238	97.702	95.538	95.743	0.000
0.343	0.372	0.255	97.702	95.538	95.676	0.000
0.340	0.379	0.273	97.669	95.538	95.743	0.000
0.349	0.383	0.297	97.636	95.538	95.643	0.000
0.337	0.379	0.327	97.603	95.438	95.576	0.000
0.358	0.397	0.338	97.437	95.471	95.709	0.000
0.379	0.387	0.351	97.304	95.371	95.709	0.000
0.397	0.394	0.362	97.270	95.270	95.643	0.000
0.415	0.390	0.362	97.270	95.337	95.542	0.000
0.418	0.401	0.365	97.204	95.337	95.475	0.000
0.442	0.394	0.355	97.204	95.304	95.442	0.000
0.445	0.411	0.351	97.204	95.237	95.408	0.000
0.445	0.411	0.341	97.204	95.203	95.408	0.000
0.430	0.419	0.338	97.171	95.170	95.308	0.000
0.427	0.426	0.338	97.171	95.103	95.341	0.000
0.421	0.429	0.344	97.137	95.036	95.174	0.000
0.415	0.440	0.351	97.104	95.036	95.274	0.000
0.409	0.444	0.365	97.104	95.002	95.107	0.000
0.388	0.447	0.385	97.004	95.002	95.140	0.000
0.382	0.451	0.406	96.905	95.069	95.040	0.000
0.394	0.465	0.430	96.772	95.069	95.006	0.000
0.409	0.476	0.447	96.739	95.002	95.040	0.000
0.430	0.476	0.444	96.705	94.901	95.040	0.000
0.451	0.479	0.457	96.705	94.935	95.006	0.000
0.468	0.483	0.457	96.705	94.901	95.006	0.000
0.486	0.479	0.451	96.639	94.935	95.006	0.000
0.501	0.486	0.437	96.606	94.834	94.973	0.000
0.507	0.497	0.427	96.539	94.901	95.006	0.000
0.501	0.497	0.406	96.373	94.834	94.973	0.000
0.495	0.497	0.399	96.307	94.734	94.839	0.000
0.474	0.501	0.406	96.240	94.734	94.906	0.000
0.477	0.501	0.416	96.207	94.633	94.873	0.000
0.465	0.504	0.433	96.240	94.600	94.839	0.000
0.468	0.515	0.457	96.207	94.566	94.772	0.000
0.480	0.515	0.485	96.207	94.566	94.739	0.000
0.486	0.518	0.498	96.140	94.566	94.672	0.000
0.498	0.522	0.522	96.140	94.499	94.605	0.000
0.495	0.522	0.522	96.140	94.399	94.471	0.000
0.516	0.529	0.526	96.140	94.499	94.471	0.000
0.516	0.533	0.526	96.008	94.432	94.404	0.000
0.519	0.533	0.519	95.974	94.365	94.437	0.000
0.528	0.540	0.516	95.908	94.298	94.404	0.000
0.546	0.547	0.505	95.875	94.265	94.370	0.000
0.549	0.540	0.502	95.775	94.231	94.404	0.000
0.546	0.543	0.495	95.742	94.365	94.404	0.000
0.558	0.551	0.492	95.708	94.231	94.370	0.000
0.564	0.543	0.488	95.675	94.265	94.370	0.000
0.564	0.554	0.474	95.708	94.231	94.404	0.000
0.573	0.551	0.481	95.642	94.164	94.337	0.000
0.567	0.551	0.481	95.409	94.131	94.370	0.000
0.564	0.561	0.495	95.376	94.164	94.337	0.000
0.567	0.561	0.505	95.243	94.198	94.370	0.000
0.582	0.565	0.512	95.243	94.097	94.337	0.000
0.600	0.579	0.519	95.210	93.997	94.337	0.000
0.603	0.575	0.533	95.210	93.963	94.270	0.000
0.608	0.579	0.536	95.210	93.963	94.170	0.000
0.617	0.586	0.539	95.210	93.896	94.103	0.000
0.629	0.575	0.529	95.177	93.930	94.036	0.000
0.629	0.597	0.529	95.110	93.796	94.036	0.000
0.647	0.590	0.522	95.143	93.896	93.902	5.000
0.647	0.583	0.519	95.077	93.695	93.935	0.000
0.650	0.593	0.516	94.977	93.762	93.868	0.000
0.647	0.590	0.512	94.944	93.662	93.835	0.000
0.632	0.597	0.512	95.011	93.662	93.902	0.000
0.611	0.590	0.522	94.844	93.628	93.835	0.000
0.585	0.597	0.529	94.811	93.662	93.734	0.000
0.576	0.597	0.550	94.778	93.662	93.768	0.000
0.576	0.600	0.570	94.711	93.662	93.801	0.000
0.585	0.600	0.570	94.711	93.628	93.667	0.000
0.600	0.604	0.584	94.711	93.561	93.701	0.000
0.611	0.600	0.587	94.645	93.595	93.634	0.000
0.641	0.597	0.581	94.545	93.494	93.701	0.000
0.668	0.597	0.567	94.579	93.561	93.667	0.000
0.692	0.590	0.550	94.412	93.461	93.667	0.000
0.692	0.604	0.539	94.346	93.528	93.500	0.000
0.683	0.615	0.533	94.279	93.461	93.734	0.000
0.677	0.618	0.533	94.246	93.427	93.534	0.000
0.662	0.608	0.522	94.213	93.461	93.567	0.000
0.656	0.615	0.522	94.180	93.360	93.467	0.000
0.650	0.608	0.533	94.213	93.360	93.433	0.000
0.647	0.618	0.550	94.213	93.293	93.400	0.000
0.650	0.622	0.553	94.147	93.226	93.400	0.000
0.665	0.611	0.567	94.147	93.226	93.333	0.000
0.677	0.625	0.567	93.980	93.192	93.400	0.000
0.704	0.611	0.581	94.014	93.192	93.366	0.000
0.725	0.615	0.581	94.014	93.125	93.165	0.000
0.749	0.600	0.584	93.980	92.991	93.232	0.000
0.772	0.611	0.570	93.847	93.025	93.098	0.000
0.781	0.611	0.563	93.814	93.025	93.065	0.000
0.784	0.618	0.563	93.748	93.025	92.964	0.000
0.784	0.618	0.560	93.715	92.991	93.031	0.000
0.769	0.618	0.560	93.715	92.958	92.964	0.000
0.749	0.611	0.574	93.715	92.991	92.998	0.000
0.737	0.618	0.574	93.715	93.025	93.031	0.000
0.725	0.625	0.587	93.715	92.958	92.998	0.000
0.716	0.625	0.604	93.681	92.958	92.964	0.000
0.707	0.622	0.604	93.548	92.891	92.998	0.000
0.716	0.640	0.625	93.548	92.891	93.098	0.000
0.722	0.629	0.639	93.316	92.857	92.931	0.000
0.737	0.625	0.646	93.349	92.824	92.998	0.000
0.749	0.611	0.659	93.249	92.790	92.964	0.000
0.743	0.615	0.652	93.249	92.656	92.931	0.000
0.746	0.604	0.642	93.216	92.723	92.964	0.000
0.737	0.608	0.628	93.216	92.556	92.864	0.000
0.731	0.600	0.611	93.183	92.656	92.831	0.000
0.710	0.604	0.587	93.150	92.522	92.797	0.000
0.689	0.608	0.567	93.183	92.522	92.764	0.000
0.677	0.597	0.560	93.116	92.556	92.663	0.000
0.686	0.600	0.563	93.116	92.556	92.596	0.000
0.689	0.604	0.577	93.116	92.522	92.596	0.000
0.704	0.597	0.594	93.116	92.489	92.596	0.000
0.707	0.590	0.615	93.083	92.489	92.395	0.000
0.707	0.600	0.628	92.983	92.489	92.462	0.000
0.707	0.600	0.646	92.884	92.455	92.429	0.000
0.707	0.604	0.659	92.784	92.422	92.462	0.000
0.713	0.615	0.652	92.718	92.489	92.462	0.000
0.719	0.611	0.646	92.718	92.355	92.395	0.000
0.746	0.615	0.646	92.718	92.455	92.429	0.000
0.752	0.608	0.632	92.718	92.321	92.496	0.000
0.775	0.615	0.618	92.718	92.422	92.362	0.000
0.775	0.608	0.611	92.718	92.321	92.362	0.000
0.775	0.604	0.604	92.651	92.422	92.462	0.000
0.775	0.611	0.608	92.651	92.254	92.462	0.000
0.760	0.615	0.618	92.518	92.254	92.429	0.000
0.752	0.622	0.615	92.452	92.187	92.328	0.000
0.740	0.625	0.618	92.518	92.120	92.429	0.000
0.728	0.632	0.615	92.319	92.087	92.362	0.000
0.716	0.632	0.615	92.352	92.087	92.295	0.000
0.716	0.636	0.611	92.252	92.087	92.328	0.000
0.704	0.632	0.622	92.286	91.986	92.261	0.000
0.719	0.640	0.611	92.219	92.053	92.194	0.000
0.713	0.629	0.615	92.252	92.020	92.027	0.000
0.719	0.629	0.618	92.219	91.953	92.094	0.000
0.722	0.625	0.625	92.219	91.919	92.027	0.000
0.713	0.629	0.625	92.219	91.986	91.994	0.000
0.710	0.625	0.628	92.219	91.919	91.994	0.000
0.698	0.618	0.628	92.219	91.919	91.960	0.000
0.683	0.615	0.632	92.186	91.919	91.960	0.000
0.680	0.611	0.618	92.219	91.953	91.960	0.000
0.668	0.615	0.611	92.219	91.886	91.960	0.000
0.665	0.611	0.622	92.053	91.919	91.927	0.000
0.653	0.611	0.618	91.986	91.752	91.960	0.000
0.650	0.615	0.622	92.020	91.819	91.927	0.000
0.653	0.604	0.628	91.854	91.785	91.927	0.000
0.671	0.600	0.635	91.820	91.819	91.927	0.000
0.701	0.600	0.646	91.754	91.785	91.927	0.000
0.713	0.590	0.652	91.721	91.718	91.860	0.000
0.719	0.586	0.649	91.721	91.684	91.893	0.000
0.716	0.586	0.635	91.721	91.517	91.893	0.000
0.704	0.583	0.618	91.721	91.617	91.826	0.000
0.704	0.575	0.598	91.721	91.517	91.893	0.000
0.701	0.572	0.574	91.721	91.584	91.826	0.000
0.680	0.575	0.560	91.721	91.584	91.860	0.000
0.677	0.575	0.536	91.654	91.517	91.860	0.000
0.665	0.565	0.546	91.687	91.483	91.726	0.000
0.665	0.572	0.553	91.687	91.550	91.692	0.000
0.662	0.565	0.550	91.654	91.483	91.592	0.000
0.656	0.561	0.557	91.654	91.517	91.525	0.000
0.641	0.558	0.577	91.687	91.483	91.458	0.000
0.650	0.565	0.584	91.654	91.483	91.458	0.000
0.662	0.554	0.594	91.554	91.450	91.424	0.000
0.659	0.554	0.584	91.488	91.416	91.458	0.000
0.653	0.558	0.598	91.421	91.450	91.391	0.000
0.650	0.558	0.594	91.388	91.450	91.424	0.000
0.644	0.547	0.584	91.388	91.416	91.358	0.000
0.638	0.551	0.587	91.322	91.349	91.424	0.000
0.644	0.547	0.581	91.322	91.349	91.358	0.000
0.632	0.540	0.581	91.255	91.349	91.391	0.000
0.629	0.536	0.574	91.222	91.349	91.391	0.000
0.617	0.540	0.577	91.222	91.249	91.391	0.000
0.600	0.536	0.577	91.189	91.316	91.458	0.000
0.591	0.522	0.581	91.122	91.215	91.391	0.000
0.588	0.529	0.584	91.156	91.215	91.424	0.000
0.582	0.536	0.587	91.189	91.215	91.391	0.000
0.582	0.536	0.591	91.189	91.148	91.424	0.000
0.597	0.543	0.594	91.122	91.182	91.358	0.000
0.623	0.536	0.594	91.089	91.048	91.358	0.000
0.641	0.543	0.587	91.089	91.115	91.257	0.000
0.647	0.533	0.581	91.089	91.048	91.291	0.000
0.665	0.533	0.574	90.989	91.048	91.291	0.000
0.665	0.533	0.560	90.956	91.014	91.123	0.000
0.671	0.529	0.550	90.890	90.914	91.090	0.000
0.671	0.536	0.546	90.956	90.947	90.989	0.000
0.653	0.526	0.543	90.857	90.981	90.989	0.000
0.647	0.526	0.529	90.823	90.947	91.056	0.000
0.620	0.529	0.533	90.823	90.947	90.989	0.000
0.614	0.536	0.536	90.724	90.981	90.956	0.000
0.611	0.533	0.543	90.757	90.947	91.023	0.000
0.605	0.526	0.560	90.724	90.914	90.956	0.000
0.608	0.529	0.577	90.724	90.880	90.956	0.000
0.614	0.518	0.591	90.724	90.847	90.989	0.000
0.623	0.511	0.604	90.724	90.880	90.922	0.000
0.629	0.515	0.608	90.690	90.813	90.956	0.000
0.641	0.501	0.594	90.624	90.880	90.989	0.000
0.635	0.493	0.587	90.657	90.847	90.956	0.000
0.623	0.490	0.584	90.624	90.713	90.922	0.000
0.620	0.493	0.563	90.524	90.813	90.855	0.000
0.623	0.483	0.550	90.524	90.679	90.922	0.000
0.594	0.483	0.546	90.425	90.713	90.889	0.000
0.579	0.483	0.529	90.491	90.746	90.889	0.000
0.570	0.472	0.519	90.491	90.612	90.889	0.000
0.552	0.465	0.516	90.458	90.646	90.855	0.000
0.549	0.461	0.505	90.358	90.612	90.855	0.000
0.531	0.458	0.509	90.292	90.612	90.755	0.000
0.516	0.461	0.502	90.325	90.612	90.855	0.000
0.501	0.458	0.488	90.325	90.545	90.755	0.000
0.510	0.458	0.488	90.358	90.545	90.621	0.000
0.528	0.451	0.488	90.225	90.512	90.621	0.000
0.534	0.451	0.481	90.258	90.579	90.655	0.000
0.543	0.451	0.485	90.225	90.478	90.554	0.000
0.552	0.451	0.478	90.258	90.478	90.454	0.000
0.552	0.429	0.481	90.225	90.512	90.621	0.000
0.561	0.422	0.485	90.192	90.478	90.521	0.000
0.555	0.422	0.471	90.225	90.445	90.521	0.000
0.546	0.415	0.464	90.192	90.378	90.554	0.000
0.540	0.401	0.457	90.159	90.411	90.420	0.000
0.528	0.390	0.454	90.159	90.344	90.420	0.000
0.528	0.394	0.451	90.125	90.344	90.420	0.000
0.519	0.401	0.461	90.092	90.344	90.454	0.000
0.504	0.394	0.471	90.059	90.311	90.487	0.000
0.483	0.394	0.485	89.993	90.311	90.387	0.000
0.480	0.394	0.509	89.893	90.210	90.420	0.000
0.486	0.404	0.512	89.826	90.210	90.387	0.000
0.477	0.397	0.529	89.893	90.177	90.387	0.000
0.474	0.408	0.529	89.826	90.210	90.353	0.000
0.468	0.404	0.529	89.793	90.110	90.353	0.000
0.462	0.408	0.512	89.760	90.042	90.320	0.000
0.454	0.411	0.505	89.760	90.110	90.253	0.000
0.465	0.401	0.488	89.760	90.009	90.286	0.000
0.456	0.408	0.481	89.760	89.975	90.286	0.000
0.459	0.401	0.468	89.727	89.975	90.052	0.000
0.448	0.394	0.468	89.727	89.942	90.052	0.000
0.456	0.390	0.468	89.727	89.908	90.018	0.000
0.445	0.397	0.464	89.727	89.875	89.952	0.000
0.433	0.397	0.481	89.727	89.875	89.985	0.000
0.418	0.383	0.492	89.727	89.908	89.918	0.000
0.418	0.372	0.509	89.693	89.808	89.885	0.000
0.430	0.372	0.509	89.660	89.808	89.985	0.000
0.439	0.365	0.519	89.660	89.841	89.952	0.000
